id , Source name , Counterpart name , Class , RA (J2000.0) , Dec (J2000.0) , Significance , Flux 10-2000 GeV (ph/cm2/s) , Flux 10-2000 GeV Error , Spectral Index , Spectral Index Error , Log Nu peak (Hz) , Redshift , TeV Cat , Prev. Fermi Assoc.
1040 , 3FHL J1554.2+2010  , 1ES 1552+203  , bll  , 238.57142639160156 , 20.177051544189453 , 5.4 , 2.358e-11 , 9.588e-12 , 1.452 , 0.534 , 15.95 , 0.222 ,   , 3FGL J1554.4+2010 
1041 , 3FHL J1555.7+1111  , PG 1553+113  , BLL  , 238.9312286376953 , 11.189861297607422 , 94.41 , 2.710e-9 , 9.415e-11 , 1.645 , 0.083 , 15.47 , 0.000 , PG 1553+113  , 3FGL J1555.7+1111 
1042 , 3FHL J1557.3-7040  , PKS 1552-705  , bll  , 239.32711791992188 , -70.66827392578125 , 6.92 , 4.136e-11 , 1.207e-11 , 2.065 , 0.774 , 14.12 , 0.000 ,   , 3FGL J1557.4-7040 
1043 , 3FHL J1558.8+5626  , TXS 1557+565  , bll  , 239.7223358154297 , 56.44340133666992 , 9.54 , 6.505e-11 , 1.446e-11 , 2.176 , 0.522 , 14.1 , 0.3 ,   , 3FGL J1558.9+5625 
1044 , 3FHL J1558.8-6432  , PMN J1558-6432  , bll  , 239.72268676757812 , -64.53973388671875 , 17.26 , 1.670e-10 , 2.320e-11 , 2.03 , 0.289 , 15.3 , 0.0796 ,   , 3FGL J1558.9-6432 
1045 , 3FHL J1559.0+8510  , WN B1609.6+8517  , bcu  , 239.77406311035156 , 85.17747497558594 , 6.16 , 3.242e-11 , 9.988e-12 , 2.11 , 0.742 , 14.6 , 0.000 ,   , 3FGL J1559.7+8512 
1046 , 3FHL J1559.1+6736  , WISE J155856.07+673647.7  , bcu  , 239.79983520507812 , 67.61556243896484 , 5.16 , 2.522e-11 , 8.752e-12 , 3.408 , 1.537 , 0 , 0.000 ,   ,  
1047 , 3FHL J1559.8+2322  , 87GB 155744.0+232525  , bll  , 239.96998596191406 , 23.37034797668457 , 4.6 , 3.311e-11 , 1.237e-11 , 3.212 , 1.016 , 13.58 , 0.000 ,   , 3FGL J1559.9+2319 
1048 , 3FHL J1559.9-2526  , NVSS J160005-252439  , bcu  , 239.9988555908203 , -25.438976287841797 , 4.41 , 3.276e-11 , 1.190e-11 , 2.763 , 1.016 , 1 , 0.000 ,   , 3FGL J1559.8-2525 
1049 , 3FHL J1600.3-5811  , MRC 1556-580  , bcu  , 240.09188842773438 , -58.195499420166016 , 4.37 , 3.821e-11 , 1.306e-11 , 2.454 , 0.814 , 1 , 0.000 ,   , 3FGL J1600.3-5810 
1050 , 3FHL J1601.0-3052  , PSR J1600-3053  , PSR  , 240.25286865234375 , -30.8781681060791 , 4.84 , 2.944e-11 , 1.069e-11 , 3.998 , 1.339 , 0 , 0.000 ,   , 3FGL J1600.8-3053 
1051 , 3FHL J1602.8-1928  ,   ,   , 240.72157287597656 , -19.469507217407227 , 4.44 , 3.135e-11 , 1.174e-11 , 2.199 , 1.046 , 0 , 0.000 ,   , 3FGL J1602.8-1924 
1052 , 3FHL J1603.3-6011  ,   ,   , 240.8453826904297 , -60.19977951049805 , 5.62 , 3.973e-11 , 1.205e-11 , 5.929 , 2.384 , 0 , 0.000 ,   , 3FGL J1603.7-6011 
1053 , 3FHL J1603.8+1103  , MG1 J160340+1106  , bll  , 240.95074462890625 , 11.057326316833496 , 4.32 , 2.033e-11 , 9.285e-12 , 1.755 , 1.074 , 13.4 , 0.143 ,   , 3FGL J1603.7+1106 
1054 , 3FHL J1603.8+5010  , SDSS J160339.49+500955.5  , bll  , 240.9585723876953 , 50.16685104370117 , 4.79 , 2.532e-11 , 9.476e-12 , 2.241 , 0.625 , 14.55 , 0.621 ,   ,  
1055 , 3FHL J1603.8-4903  , PMN J1603-4904  , bll  , 240.96701049804688 , -49.065982818603516 , 28.57 , 5.324e-10 , 4.356e-11 , 1.565 , 0.214 , 14.61 , 0.000 ,   , 3FGL J1603.9-4903 
1056 , 3FHL J1604.6-4441  , PMN J1604-4441  , bcu  , 241.1595916748047 , -44.69187545776367 , 4.39 , 3.751e-11 , 1.437e-11 , 2.086 , 0.528 , 12.95 , 0.000 ,   , 3FGL J1604.4-4442 
1057 , 3FHL J1605.0-1140  , WISE J160517.53-113926.8  , bcu  , 241.2749481201172 , -11.681679725646973 , 4.59 , 3.485e-11 , 1.271e-11 , 2.07 , 0.686 , 12.4 , 0.000 ,   , 3EG J1607-1101 
1058 , 3FHL J1606.2+5629  , RBS 1558  , bll  , 241.56298828125 , 56.4957389831543 , 6.53 , 3.083e-11 , 9.874e-12 , 2.013 , 0.603 , 1 , 0.45 ,   , 3FGL J1606.1+5630 
1059 , 3FHL J1607.0+1550  , 4C +15.54  , bll  , 241.75608825683594 , 15.835721015930176 , 9.36 , 6.020e-11 , 1.461e-11 , 3.178 , 0.791 , 13.36 , 0.496 ,   , 3FGL J1607.0+1551 
1060 , 3FHL J1607.9-2039  , NVSS J160756-203942  , bcu  , 241.99688720703125 , -20.65070915222168 , 5.89 , 4.399e-11 , 1.365e-11 , 1.662 , 0.505 , 14.06 , 0.000 ,   , 3FGL J1607.9-2040 
1061 , 3FHL J1610.6-6649  , PMN J1610-6649  , bll  , 242.66802978515625 , -66.82199096679688 , 34.44 , 4.767e-10 , 3.814e-11 , 1.595 , 0.217 , 15.85 , 0.000 ,   , 3FGL J1610.8-6649 
1062 , 3FHL J1612.3-3100  , NVSS J161219-305937  , bcu  , 243.09974670410156 , -31.015560150146484 , 6.65 , 5.734e-11 , 1.591e-11 , 2.01 , 0.675 , 14.8 , 0.000 ,   , 3FGL J1612.4-3100 
1063 , 3FHL J1613.6+3411  , OS 319  , fsrq  , 243.42117309570312 , 34.194007873535156 , 5.8 , 3.689e-11 , 1.182e-11 , 3.035 , 0.915 , 13.17 , 1.399 ,   , 3FGL J1613.8+3410 
1064 , 3FHL J1614.6-2229  , PSR J1614-2230  , PSR  , 243.65414428710938 , -22.484600067138672 , 5.34 , 4.784e-11 , 1.483e-11 , 4.041 , 1.359 , 0 , 0.000 ,   , 3FGL J1614.5-2231 
1065 , 3FHL J1615.3-5146e , HESS J1614-518  , spp  , 243.8300018310547 , -51.779998779296875 , 17.43 , 9.696e-10 , 7.477e-11 , 1.889 , 0.104 , 0 , 0.000 , HESS J1614-518  , 3FGL J1615.3-5146e
1066 , 3FHL J1615.4+4711  , TXS 1614+473  , fsrq  , 243.86666870117188 , 47.19518280029297 , 5.15 , 2.538e-11 , 9.461e-12 , 2.865 , 1.172 , 13.7 , 0.1986 ,   , 3FGL J1615.8+4712 
1067 , 3FHL J1616.2-5054e , HESS J1616-508  , PWN  , 244.05999755859375 , -50.90999984741211 , 16.49 , 1.002e-9 , 8.050e-11 , 1.875 , 0.1 , 0 , 0.000 , HESS J1616-508  , 3FGL J1616.2-5054e
1068 , 3FHL J1618.1-7717  , PKS 1610-77  , fsrq  , 244.5390625 , -77.29167938232422 , 4.91 , 2.699e-11 , 9.892e-12 , 2.879 , 1.03 , 12.86 , 1.71 ,   , 3FGL J1617.7-7717 
1069 , 3FHL J1619.2+7537  , NVSS J161913+753753  , bcu  , 244.8196258544922 , 75.62749481201172 , 5.44 , 2.730e-11 , 9.172e-12 , 2.626 , 0.876 , 0 , 0.000 ,   , 3FGL J1619.1+7538 
1070 , 3FHL J1619.7-5059  ,   ,   , 244.94749450683594 , -50.993839263916016 , 4.15 , 9.545e-11 , 2.789e-11 , 1.661 , 0.553 , 0 , 0.000 ,   , 3FGL J1620.0-5101 
1071 , 3FHL J1620.7-4928  , LAT PSR J1620-4927  , PSR  , 245.1832733154297 , -49.468345642089844 , 16.27 , 3.895e-10 , 4.211e-11 , 4.132 , 0.681 , 0 , 0.000 ,   , 3FGL J1620.8-4928 
1072 , 3FHL J1622.9-5004  , LAT PSR J1623-5005  , PSR  , 245.7458953857422 , -50.073238372802734 , 10.3 , 2.720e-10 , 3.938e-11 , 3.43 , 0.562 , 0 , 0.000 ,   , 3FGL J1622.9-5004 
1073 , 3FHL J1623.4+0858  , SDSS J162330.56+085724.5  , bcu  , 245.8627471923828 , 8.967748641967773 , 4.61 , 2.604e-11 , 1.052e-11 , 2.939 , 1.137 , 14.6 , 0.000 ,   ,  
1074 , 3FHL J1624.9+2328  , SDSS J162451.69+232515.8  , agn  , 246.23382568359375 , 23.467744827270508 , 4.35 , 2.966e-11 , 1.139e-11 , 1.418 , 0.732 , 0 , 0.000 ,   ,  
1075 , 3FHL J1625.8-2527  , PKS 1622-253  , fsrq  , 246.4540557861328 , -25.456830978393555 , 11.39 , 1.266e-10 , 2.261e-11 , 2.818 , 0.613 , 12.62 , 0.786 ,   , 3FGL J1625.7-2527 
1076 , 3FHL J1625.9-2951  , PKS 1622-29  , FSRQ  , 246.49806213378906 , -29.859134674072266 , 5.73 , 4.527e-11 , 1.373e-11 , 2.981 , 0.962 , 13.04 , 0.815 ,   , 3FGL J1626.0-2951 
1077 , 3FHL J1626.2+3515  , RGB J1626+352  , bll  , 246.57476806640625 , 35.262290954589844 , 4.82 , 2.255e-11 , 9.101e-12 , 1.319 , 0.691 , 15.54 , 0.4974 ,   , 3FGL J1626.1+3512 
1078 , 3FHL J1626.3-4915  ,   ,   , 246.59959411621094 , -49.25627136230469 , 4.7 , 1.174e-10 , 2.979e-11 , 2.489 , 0.423 , 0 , 0.000 ,   , 3FGL J1626.2-4911 
1079 , 3FHL J1626.4+6257  , NVSS J162645+630051  , bcu  , 246.6234588623047 , 62.9642219543457 , 5.63 , 2.349e-11 , 8.241e-12 , 2.189 , 0.859 , 0 , 0.000 ,   ,  
1080 , 3FHL J1626.4-7639  , PKS 1619-765  , bll  , 246.6242218017578 , -76.65499877929688 , 5.87 , 2.775e-11 , 9.745e-12 , 1.681 , 0.767 , 14.08 , 0.000 ,   , 3FGL J1626.4-7640 
1081 , 3FHL J1627.3+3148  , SDSS J162712.98+314956.0  , bll  , 246.84083557128906 , 31.813385009765625 , 5.61 , 2.727e-11 , 1.005e-11 , 1.76 , 0.827 , 0 , 0.000 ,   ,  
1082 , 3FHL J1628.3-3343  , NVSS J162819-334342  , bcu  , 247.0830535888672 , -33.719486236572266 , 6.4 , 4.565e-11 , 1.383e-11 , 2.074 , 0.814 , 0 , 0.000 ,   , 3FGL J1628.1-3344 
1083 , 3FHL J1629.0+7707  , 6C B163030.4+771303  , bll  , 247.25570678710938 , 77.12708282470703 , 9.85 , 5.138e-11 , 1.187e-11 , 2.296 , 0.564 , 13.56 , 0.4 ,   , 3FGL J1628.2+7703 
1084 , 3FHL J1630.7+5221  , TXS 1629+524  , bll  , 247.69725036621094 , 52.352928161621094 , 13.19 , 8.786e-11 , 1.645e-11 , 2.43 , 0.55 , 15.22 , 0.000 ,   , 3FGL J1630.7+5222 
1085 , 3FHL J1631.6-4756e , HESS J1632-478  , pwn  , 247.9219970703125 , -47.939998626708984 , 4.98 , 3.503e-10 , 7.211e-11 , 1.642 , 0.189 , 0 , 0.000 , HESS J1632-478  , 3FGL J1633.0-4746e
1086 , 3FHL J1632.2+5801  , 1RXS J163213.2+580109  , bcu  , 248.0718536376953 , 58.03178405761719 , 4.7 , 1.831e-11 , 7.810e-12 , 1.627 , 0.655 , 14.7 , 0.000 ,   ,  
1087 , 3FHL J1632.2+8232  , NGC 6251  , rdg  , 248.06625366210938 , 82.54972839355469 , 4.92 , 2.155e-11 , 7.999e-12 , 2.51 , 1.204 , 13.72 , 0.024 ,   , 3FGL J1630.6+8232 
1088 , 3FHL J1633.0-4746e , HESS J1632-478  , spp  , 248.25900268554688 , -47.77000045776367 , 14.28 , 1.727e-9 , 1.382e-10 , 2.084 , 0.118 , 0 , 0.000 , HESS J1632-478  , 3FGL J1633.0-4746e
1089 , 3FHL J1635.2+3808  , 4C +38.41  , FSRQ  , 248.82322692871094 , 38.13928985595703 , 17.86 , 1.556e-10 , 2.251e-11 , 4.777 , 0.927 , 12.76 , 1.814 ,   , 3FGL J1635.2+3809 
1090 , 3FHL J1636.3-4731e , SNR G337.0-00.1  , snr  , 249.07899475097656 , -47.52299880981445 , 8.49 , 4.058e-10 , 5.639e-11 , 2.544 , 0.401 , 0 , 0.000 ,   , 3FGL J1636.2-4734 
1091 , 3FHL J1637.7+4716  , 4C +47.44  , fsrq  , 249.4326171875 , 47.269561767578125 , 6.11 , 3.541e-11 , 1.130e-11 , 2.983 , 1.258 , 13.18 , 0.735 ,   , 3FGL J1637.7+4715 
1092 , 3FHL J1637.8-3448  , NVSS J163750-344915  , bll  , 249.47206115722656 , -34.8150749206543 , 15.37 , 1.726e-10 , 2.510e-11 , 2.127 , 0.312 , 13 , 0.000 ,   , 3FGL J1637.6-3449 
1093 , 3FHL J1639.3-5145  ,   ,   , 249.83299255371094 , -51.76414108276367 , 9.07 , 9.532e-11 , 1.990e-11 , 3.531 , 0.525 , 0 , 0.000 ,   , 3FGL J1639.4-5146 
1094 , 3FHL J1640.1+0629  , NVSS J164011+062827  , bcu  , 250.04188537597656 , 6.488674640655518 , 4.61 , 2.292e-11 , 9.718e-12 , 1.252 , 0.697 , 14.57 , 0.000 ,   ,  
1095 , 3FHL J1640.3+6850  , NVSS J164014+685231  , bcu  , 250.07591247558594 , 68.84603118896484 , 5.42 , 2.225e-11 , 8.048e-12 , 3.035 , 1.081 , 15.76 , 0.000 ,   ,  
1096 , 3FHL J1640.6+3945  , NRAO 512  , FSRQ  , 250.15504455566406 , 39.762630462646484 , 9.94 , 6.775e-11 , 1.587e-11 , 3.38 , 0.802 , 12.85 , 1.66 ,   , 3FGL J1640.6+3945 
1097 , 3FHL J1640.6-4633  , SNR G338.3-0.0  , spp  , 250.1528778076172 , -46.558406829833984 , 12.92 , 3.706e-10 , 4.616e-11 , 1.584 , 0.188 , 0 , 0.000 , HESS J1640-465  , 3FGL J1640.4-4634c
1098 , 3FHL J1641.1-4619  , SNR G338.5+00.1  , spp  , 250.27777099609375 , -46.32727813720703 , 5.28 , 1.321e-10 , 3.134e-11 , 2.521 , 0.455 , 0 , 0.000 , HESS J1641-463  , 3FGL J1641.1-4619c
1099 , 3FHL J1642.9+3948  , 3C 345  , FSRQ  , 250.7349090576172 , 39.81490707397461 , 8.42 , 6.053e-11 , 1.508e-11 , 1.906 , 0.506 , 13.03 , 0.593 ,   , 3FGL J1642.9+3950 
1100 , 3FHL J1643.5-0646  , NVSS J164328-064619  , bcu  , 250.8909912109375 , -6.77750825881958 , 4.66 , 3.588e-11 , 1.322e-11 , 1.421 , 0.56 , 17 , 0.082 ,   , 3FGL J1643.6-0642 
1101 , 3FHL J1643.7+3317  , NVSS J164339+331640  , bcu  , 250.94288635253906 , 33.29508972167969 , 5.95 , 3.054e-11 , 1.064e-11 , 2.826 , 0.824 , 15.04 , 0.000 ,   ,  
1102 , 3FHL J1647.3-6438  , PMN J1647-6437  , bcu  , 251.8404083251953 , -64.6357421875 , 5.26 , 3.287e-11 , 1.097e-11 , 2.117 , 0.746 , 13.49 , 0.000 ,   , 3FGL J1647.1-6438 
1103 , 3FHL J1647.6+4950  , SBS 1646+499  , bll  , 251.90245056152344 , 49.846153259277344 , 9.11 , 4.784e-11 , 1.247e-11 , 2.608 , 0.632 , 13.68 , 0.047 ,   , 3FGL J1647.4+4950 
1104 , 3FHL J1648.1-1548  ,   ,   , 252.0355682373047 , -15.803726196289062 , 6.06 , 5.202e-11 , 1.503e-11 , 1.919 , 0.577 , 0 , 0.000 ,   , 3EG J1649-1611 
1105 , 3FHL J1648.5-4610  , PSR J1648-4611  , PSR  , 252.1458282470703 , -46.17928695678711 , 5.2 , 9.851e-11 , 2.505e-11 , 5.595 , 1.433 , 0 , 0.000 ,   , 3FGL J1648.3-4611 
1106 , 3FHL J1649.4+5235  , 87GB 164812.2+524023  , bll  , 252.36473083496094 , 52.58747482299805 , 10.12 , 5.938e-11 , 1.330e-11 , 2.122 , 0.631 , 14.4 , 0.000 ,   , 3FGL J1649.4+5238 
1107 , 3FHL J1650.3-5045  , PMN J1650-5044  , bcu  , 252.5907440185547 , -50.75076675415039 , 13.41 , 1.534e-10 , 2.365e-11 , 2.615 , 0.44 , 12.73 , 0.000 ,   , 3FGL J1650.2-5044 
1108 , 3FHL J1650.9+0430  ,   ,   , 252.74839782714844 , 4.501313209533691 , 6.09 , 4.094e-11 , 1.312e-11 , 2.842 , 0.893 , 0 , 0.000 ,   ,  
1109 , 3FHL J1651.6+7219  , RX J1651.6+7218  , bll  , 252.912109375 , 72.32513427734375 , 9.12 , 4.286e-11 , 1.101e-11 , 1.494 , 0.427 , 16.2 , 0.000 ,   , 3FGL J1651.6+7219 
1110 , 3FHL J1652.2-4633e ,   ,   , 253.05499267578125 , -46.555999755859375 , 15.36 , 1.083e-9 , 8.644e-11 , 1.98 , 0.119 , 0 , 0.000 ,   , 3FGL J1654.0-4617 
1111 , 3FHL J1652.7+4024  , SDSS J165249.92+402310.1  , bll  , 253.19410705566406 , 40.40338897705078 , 5.4 , 3.324e-11 , 1.183e-11 , 1.597 , 0.748 , 15.48 , 0.24 ,   ,  
1112 , 3FHL J1653.8+3945  , Mkn 501  , BLL  , 253.47109985351562 , 39.75818634033203 , 82.95 , 1.917e-9 , 7.569e-11 , 1.62 , 0.076 , 16.11 , 0.033 , Markarian 501  , 3FGL J1653.9+3945 
1113 , 3FHL J1655.5-4737e ,   ,   , 253.88299560546875 , -47.63199996948242 , 5.64 , 1.696e-10 , 3.308e-11 , 1.721 , 0.375 , 0 , 0.000 ,   , 3FGL J1655.5-4748 
1114 , 3FHL J1656.9-2010  , 1RXS J165655.0-201049  , bll  , 254.2449493408203 , -20.177021026611328 , 10.86 , 1.098e-10 , 2.107e-11 , 1.785 , 0.494 , 16.07 , 0.000 ,   , 3FGL J1656.8-2010 
1115 , 3FHL J1657.6-4656  ,   ,   , 254.4044189453125 , -46.94829177856445 , 4.55 , 6.288e-11 , 1.965e-11 , 3.471 , 0.95 , 0 , 0.000 ,   , 3FGL J1657.6-4653 
1116 , 3FHL J1657.8+4808  , 4C +48.41  , fsrq  , 254.46873474121094 , 48.145774841308594 , 7.43 , 4.019e-11 , 1.159e-11 , 2.568 , 0.861 , 12.8 , 1.669 ,   , 3FGL J1657.7+4807 
1117 , 3FHL J1659.7-3132  , NVSS J165949-313047  , bcu  , 254.9352264404297 , -31.541671752929688 , 4.46 , 4.292e-11 , 1.449e-11 , 3.404 , 1.37 , 13.11 , 0.000 ,   , 3FGL J1659.7-3132 
1118 , 3FHL J1700.1+6831  , TXS 1700+685  , fsrq  , 255.04307556152344 , 68.51707458496094 , 9.35 , 5.079e-11 , 1.184e-11 , 2.575 , 0.671 , 13.25 , 0.301 ,   , 3FGL J1700.1+6829 
1119 , 3FHL J1702.6+3113  , RX J1702.6+3115  , bll  , 255.67312622070312 , 31.233102798461914 , 8.5 , 5.893e-11 , 1.470e-11 , 2.528 , 0.572 , 15.6 , 0.000 ,   , 3FGL J1702.6+3116 
1120 , 3FHL J1703.4-4145  , SNR G344.7-00.1  , snr  , 255.86924743652344 , -41.7639045715332 , 4.1 , 4.850e-11 , 2.132e-11 , 1.128 , 0.244 , 0 , 0.000 , HESS J1702-420  , 2FHL J1703.4-4145 
